TRAV_SP,ST_CASE,PREV_ACC,PREV_DWI,PREV_SPD,Year
98,480005,0.0,0.0,0.0,2000
98,480010,0.0,0.0,0.0,2000
98,480044,2.0,0.0,0.0,2000
98,480049,0.0,0.0,1.0,2000
98,480063,1.0,0.0,0.0,2000
98,480076,3.0,0.0,0.0,2000
98,480077,0.0,0.0,0.0,2000
98,480086,0.0,0.0,0.0,2000
98,480093,0.0,0.0,1.0,2000
98,480096,0.0,0.0,0.0,2000
98,480104,0.0,0.0,0.0,2000
98,480111,1.0,0.0,0.0,2000
98,480217,0.0,0.0,1.0,2000
98,480290,99.0,99.0,99.0,2000
98,480300,0.0,0.0,0.0,2000
98,480367,1.0,0.0,0.0,2000
98,480403,0.0,0.0,0.0,2000
98,480406,0.0,0.0,0.0,2000
98,480408,0.0,0.0,0.0,2000
98,480454,99.0,99.0,99.0,2000
98,480458,1.0,0.0,0.0,2000
98,480462,0.0,0.0,0.0,2000
98,480500,0.0,0.0,1.0,2000
98,480511,1.0,0.0,1.0,2000
98,480511,0.0,0.0,0.0,2000
98,480518,0.0,0.0,0.0,2000
98,480567,1.0,0.0,0.0,2000
98,480579,0.0,0.0,0.0,2000
98,480588,1.0,0.0,0.0,2000
98,480590,1.0,0.0,3.0,2000
98,480603,4.0,3.0,1.0,2000
98,480660,0.0,0.0,1.0,2000
98,480664,0.0,0.0,1.0,2000
98,480667,0.0,0.0,1.0,2000
98,480671,0.0,0.0,2.0,2000
98,480707,0.0,0.0,0.0,2000
98,480763,0.0,0.0,0.0,2000
98,480773,1.0,0.0,1.0,2000
98,480776,0.0,0.0,1.0,2000
98,480778,0.0,0.0,0.0,2000
98,480779,0.0,0.0,0.0,2000
98,480781,0.0,0.0,0.0,2000
98,480805,0.0,0.0,0.0,2000
98,480805,0.0,2.0,0.0,2000
98,480832,0.0,0.0,0.0,2000
98,480840,0.0,0.0,0.0,2000
98,480882,1.0,0.0,1.0,2000
0,480891,,,,2000
98,480906,0.0,0.0,0.0,2000
98,480913,0.0,0.0,0.0,2000
98,480916,0.0,1.0,0.0,2000
98,480946,0.0,0.0,0.0,2000
98,480958,0.0,0.0,0.0,2000
98,480978,0.0,0.0,0.0,2000
98,480980,0.0,0.0,0.0,2000
98,480983,0.0,0.0,0.0,2000
98,480989,0.0,0.0,1.0,2000
98,481002,0.0,0.0,0.0,2000
98,481040,1.0,0.0,2.0,2000
98,481042,1.0,2.0,1.0,2000
98,481043,99.0,99.0,99.0,2000
98,481090,1.0,0.0,0.0,2000
98,481128,0.0,0.0,0.0,2000
98,481155,0.0,0.0,0.0,2000
98,481162,0.0,0.0,0.0,2000
98,481162,0.0,0.0,0.0,2000
98,481165,0.0,0.0,0.0,2000
98,481170,1.0,0.0,2.0,2000
98,481179,1.0,0.0,0.0,2000
98,481184,0.0,0.0,0.0,2000
98,481262,0.0,0.0,1.0,2000
98,481266,0.0,0.0,0.0,2000
98,481278,2.0,0.0,0.0,2000
98,481285,1.0,0.0,2.0,2000
98,481305,1.0,0.0,0.0,2000
98,481313,1.0,0.0,0.0,2000
98,481322,0.0,0.0,0.0,2000
98,481322,1.0,0.0,0.0,2000
98,481347,1.0,0.0,1.0,2000
98,481350,4.0,0.0,2.0,2000
98,481351,1.0,0.0,0.0,2000
98,481370,0.0,0.0,1.0,2000
98,481395,0.0,0.0,3.0,2000
98,481405,99.0,99.0,99.0,2000
98,481420,0.0,0.0,0.0,2000
98,481429,0.0,0.0,0.0,2000
98,481459,0.0,0.0,4.0,2000
98,481464,1.0,0.0,0.0,2000
98,481468,0.0,0.0,1.0,2000
98,481469,0.0,0.0,0.0,2000
98,481480,0.0,0.0,0.0,2000
98,481498,0.0,0.0,1.0,2000
98,481520,0.0,0.0,0.0,2000
98,481538,1.0,0.0,3.0,2000
98,481558,2.0,0.0,2.0,2000
98,481575,0.0,0.0,0.0,2000
98,481594,0.0,0.0,0.0,2000
98,481597,2.0,0.0,5.0,2000
98,481612,0.0,0.0,0.0,2000
98,481623,0.0,0.0,0.0,2000
98,481627,0.0,0.0,1.0,2000
98,481628,0.0,0.0,1.0,2000
98,481637,0.0,0.0,0.0,2000
98,481641,0.0,0.0,0.0,2000
98,481645,0.0,0.0,0.0,2000
98,481655,0.0,0.0,0.0,2000
98,481657,0.0,0.0,0.0,2000
98,481668,0.0,0.0,1.0,2000
98,481675,1.0,0.0,1.0,2000
98,481686,1.0,0.0,0.0,2000
98,481711,1.0,0.0,0.0,2000
98,481732,0.0,0.0,0.0,2000
98,481737,0.0,0.0,0.0,2000
98,481749,0.0,0.0,1.0,2000
98,481756,1.0,0.0,1.0,2000
98,481757,0.0,0.0,0.0,2000
98,481791,0.0,0.0,0.0,2000
98,481794,0.0,0.0,0.0,2000
98,481796,0.0,0.0,0.0,2000
98,481797,1.0,0.0,0.0,2000
98,481810,99.0,99.0,99.0,2000
98,481811,0.0,0.0,0.0,2000
98,481816,0.0,0.0,0.0,2000
98,481843,0.0,0.0,0.0,2000
98,481877,0.0,0.0,0.0,2000
98,481888,0.0,0.0,1.0,2000
98,481895,0.0,0.0,0.0,2000
98,481895,1.0,0.0,0.0,2000
98,481901,1.0,0.0,0.0,2000
98,481928,0.0,0.0,0.0,2000
98,481929,1.0,0.0,2.0,2000
98,481931,1.0,0.0,0.0,2000
98,481941,99.0,99.0,99.0,2000
98,481952,2.0,0.0,3.0,2000
98,481979,1.0,0.0,0.0,2000
98,481983,0.0,0.0,0.0,2000
98,481987,0.0,0.0,0.0,2000
98,482001,0.0,0.0,1.0,2000
98,482010,0.0,0.0,0.0,2000
98,482014,0.0,0.0,1.0,2000
98,482047,1.0,0.0,1.0,2000
98,482048,0.0,0.0,0.0,2000
98,482053,0.0,0.0,0.0,2000
98,482058,0.0,1.0,0.0,2000
98,482066,0.0,0.0,0.0,2000
98,482074,2.0,0.0,0.0,2000
98,482075,0.0,0.0,0.0,2000
98,482098,0.0,0.0,0.0,2000
98,482110,1.0,0.0,3.0,2000
98,482110,1.0,0.0,0.0,2000
98,482111,0.0,0.0,0.0,2000
98,482114,0.0,0.0,0.0,2000
0,482123,0.0,0.0,0.0,2000
98,482124,0.0,0.0,1.0,2000
98,482135,0.0,0.0,0.0,2000
98,482141,0.0,0.0,1.0,2000
98,482143,0.0,0.0,0.0,2000
98,482167,0.0,0.0,0.0,2000
98,482172,99.0,99.0,99.0,2000
98,482173,3.0,0.0,3.0,2000
98,482215,1.0,0.0,0.0,2000
98,482229,0.0,0.0,2.0,2000
98,482260,2.0,0.0,2.0,2000
98,482268,99.0,99.0,99.0,2000
98,482272,0.0,0.0,2.0,2000
98,482294,0.0,0.0,0.0,2000
98,482299,1.0,0.0,0.0,2000
57,482305,1.0,0.0,6.0,2000
98,482329,0.0,0.0,1.0,2000
98,482335,1.0,0.0,0.0,2000
98,482338,0.0,0.0,1.0,2000
98,482387,1.0,0.0,1.0,2000
98,482388,0.0,0.0,4.0,2000
98,482390,0.0,0.0,0.0,2000
98,482398,0.0,2.0,0.0,2000
98,482408,0.0,0.0,0.0,2000
98,482409,1.0,0.0,2.0,2000
98,482415,1.0,1.0,0.0,2000
98,482419,3.0,0.0,0.0,2000
98,482428,0.0,0.0,0.0,2000
98,482482,0.0,0.0,1.0,2000
98,482484,0.0,0.0,0.0,2000
98,482490,0.0,0.0,0.0,2000
98,482534,0.0,0.0,0.0,2000
98,482540,1.0,1.0,6.0,2000
98,482547,0.0,0.0,0.0,2000
98,482566,0.0,0.0,0.0,2000
98,482567,0.0,0.0,2.0,2000
98,482588,0.0,0.0,0.0,2000
98,482614,0.0,0.0,0.0,2000
98,482619,1.0,0.0,0.0,2000
98,482623,0.0,0.0,0.0,2000
98,482658,0.0,0.0,0.0,2000
98,482684,0.0,0.0,2.0,2000
98,482722,98.0,0.0,0.0,2000
98,482745,0.0,0.0,0.0,2000
98,482803,0.0,0.0,4.0,2000
98,482818,0.0,0.0,0.0,2000
98,482835,0.0,0.0,0.0,2000
98,482838,4.0,0.0,0.0,2000
98,482845,0.0,0.0,0.0,2000
98,482862,2.0,0.0,0.0,2000
98,482866,0.0,0.0,0.0,2000
98,482880,0.0,0.0,0.0,2000
98,482881,1.0,0.0,0.0,2000
98,482882,0.0,0.0,0.0,2000
98,482916,1.0,0.0,1.0,2000
98,482916,0.0,0.0,2.0,2000
98,482917,0.0,0.0,0.0,2000
98,482922,0.0,0.0,1.0,2000
98,482924,0.0,0.0,0.0,2000
98,482933,0.0,0.0,0.0,2000
98,482945,0.0,0.0,2.0,2000
98,483063,0.0,0.0,0.0,2000
98,483063,0.0,0.0,0.0,2000
98,483081,0.0,0.0,0.0,2000
98,483101,0.0,0.0,0.0,2000
98,483103,0.0,0.0,0.0,2000
98,483104,1.0,0.0,1.0,2000
98,483112,0.0,0.0,0.0,2000
98,483114,0.0,0.0,0.0,2000
99,483118,1.0,0.0,0.0,2000
98,483143,0.0,0.0,0.0,2000
98,483147,0.0,0.0,0.0,2000
98,483163,0.0,1.0,0.0,2000
98,483255,99.0,99.0,99.0,2000
98,483262,1.0,0.0,1.0,2000
98,483264,0.0,0.0,4.0,2000
